,elevation,latitude,longitude,speedD,speedE,speedN,run,tf_id,discipline_from_name,timestamp
244,2993.879,39.5764595,-106.5191897,4.751,-19.647,18.552,1,109575,DH,20241213T181343900000
245,2993.164,39.5764758,-106.5192126,5.011,-20.035,18.193,1,109575,DH,20241213T181344000000
246,2992.433,39.5764918,-106.5192364,5.266,-20.701,17.826,1,109575,DH,20241213T181344100000
247,2991.599,39.5765077,-106.5192593,5.589,-20.295,17.765,1,109575,DH,20241213T181344200000
248,2990.683,39.5765234,-106.5192823,5.978,-20.437,17.516,1,109575,DH,20241213T181344300000
249,2989.659,39.5765391,-106.5193048,6.443,-20.226,17.528,1,109575,DH,20241213T181344400000
250,2988.548,39.5765551,-106.5193271,6.961,-20.066,17.785,1,109575,DH,20241213T181344500000
251,2987.527,39.5765699,-106.5193521,7.331,-21.818,16.619,1,109575,DH,20241213T181344600000
252,2986.651,39.5765837,-106.5193765,7.485,-21.375,15.504,1,109575,DH,20241213T181344700000
253,2985.939,39.5765968,-106.5194032,7.441,-22.621,14.707,1,109575,DH,20241213T181344800000
254,2985.008,39.5766079,-106.5194306,7.655,-23.733,12.726,1,109575,DH,20241213T181344900000
255,2984.056,39.5766178,-106.5194588,7.867,-24.404,11.208,1,109575,DH,20241213T181345000000
256,2983.072,39.5766267,-106.5194875,8.089,-24.931,10.187,1,109575,DH,20241213T181345100000
257,2982.068,39.5766346,-106.5195172,8.315,-25.671,8.985,1,109575,DH,20241213T181345200000
258,2981.064,39.5766418,-106.5195474,8.514,-26.191,8.159,1,109575,DH,20241213T181345300000
259,2980.005,39.5766484,-106.5195777,8.752,-26.334,7.438,1,109575,DH,20241213T181345400000
260,2978.974,39.5766546,-106.5196087,8.931,-26.833,7.034,1,109575,DH,20241213T181345500000
261,2977.932,39.5766603,-106.5196402,9.1,-27.282,6.409,1,109575,DH,20241213T181345600000
262,2976.88,39.5766655,-106.5196718,9.255,-27.381,5.918,1,109575,DH,20241213T181345700000
263,2975.844,39.5766705,-106.5197036,9.376,-27.451,5.615,1,109575,DH,20241213T181345800000
264,2974.829,39.5766754,-106.5197358,9.456,-27.757,5.531,1,109575,DH,20241213T181345900000
265,2973.732,39.5766805,-106.5197679,9.632,-27.824,5.631,1,109575,DH,20241213T181346000000
266,2972.644,39.5766857,-106.5198,9.773,-27.82,5.755,1,109575,DH,20241213T181346100000
267,2971.592,39.5766913,-106.5198322,9.853,-27.759,6.153,1,109575,DH,20241213T181346200000
268,2970.622,39.5766975,-106.5198647,9.823,-27.883,6.791,1,109575,DH,20241213T181346300000
269,2969.685,39.5767041,-106.5198971,9.752,-27.85,7.219,1,109575,DH,20241213T181346400000
270,2968.792,39.576712,-106.5199294,9.638,-27.602,8.586,1,109575,DH,20241213T181346500000
271,2968.004,39.5767212,-106.5199612,9.403,-27.141,9.831,1,109575,DH,20241213T181346600000
272,2967.331,39.5767324,-106.5199925,9.051,-26.623,11.949,1,109575,DH,20241213T181346700000
273,2966.665,39.5767448,-106.520023,8.736,-25.939,13.476,1,109575,DH,20241213T181346800000
274,2965.997,39.576758,-106.5200528,8.476,-25.39,14.457,1,109575,DH,20241213T181346900000
