,elevation,latitude,longitude,speedD,speedE,speedN,run,tf_id,discipline_from_name,timestamp
241,2208.268,46.5827082,7.944554,7.193,-27.224,-17.047,1,109869,DH,20250115T125208500000
242,2207.899,46.5826935,7.9445174,6.816,-27.835,-16.629,1,109869,DH,20250115T125208600000
243,2207.621,46.5826796,7.9444808,6.383,-27.972,-15.99,1,109869,DH,20250115T125208700000
244,2207.414,46.5826665,7.9444435,5.918,-28.445,-15.223,1,109869,DH,20250115T125208800000
245,2207.145,46.5826541,7.9444066,5.572,-28.32,-14.507,1,109869,DH,20250115T125208900000
246,2207.053,46.582642,7.944369,5.073,-28.635,-14.039,1,109869,DH,20250115T125209000000
247,2207.144,46.582631,7.9443313,4.432,-28.785,-13.182,1,109869,DH,20250115T125209100000
248,2207.171,46.5826206,7.9442937,3.928,-28.751,-12.391,1,109869,DH,20250115T125209200000
249,2207.221,46.5826104,7.9442561,3.45,-28.759,-11.907,1,109869,DH,20250115T125209300000
250,2207.236,46.5826002,7.9442185,3.061,-28.748,-11.729,1,109869,DH,20250115T125209400000
251,2207.287,46.5825904,7.9441808,2.675,-28.797,-11.367,1,109869,DH,20250115T125209500000
252,2207.296,46.5825806,7.9441431,2.374,-28.818,-11.184,1,109869,DH,20250115T125209600000
253,2207.283,46.5825708,7.9441055,2.131,-28.747,-11.09,1,109869,DH,20250115T125209700000
254,2207.154,46.5825615,7.9440684,2.04,-28.457,-10.705,1,109869,DH,20250115T125209800000
255,2207.01,46.5825521,7.9440312,1.974,-28.479,-10.563,1,109869,DH,20250115T125209900000
256,2206.831,46.5825426,7.9439942,1.954,-28.378,-10.543,1,109869,DH,20250115T125210000000
257,2206.623,46.5825332,7.9439572,1.965,-28.335,-10.508,1,109869,DH,20250115T125210100000
258,2206.383,46.5825238,7.9439208,2.008,-28.023,-10.424,1,109869,DH,20250115T125210200000
259,2206.24,46.5825142,7.9438842,1.941,-28.081,-10.623,1,109869,DH,20250115T125210300000
260,2206.029,46.5825046,7.9438479,1.954,-27.857,-10.614,1,109869,DH,20250115T125210400000
261,2205.867,46.5824949,7.9438118,1.913,-27.756,-10.756,1,109869,DH,20250115T125210500000
262,2205.716,46.5824852,7.943776,1.864,-27.508,-10.861,1,109869,DH,20250115T125210600000
263,2205.552,46.5824752,7.9437403,1.833,-27.389,-11.007,1,109869,DH,20250115T125210700000
264,2205.362,46.582465,7.9437048,1.836,-27.256,-11.209,1,109869,DH,20250115T125210800000
265,2205.163,46.5824547,7.9436696,1.848,-27.063,-11.357,1,109869,DH,20250115T125210900000
266,2204.873,46.5824443,7.9436347,1.95,-26.833,-11.388,1,109869,DH,20250115T125211000000
267,2204.579,46.5824338,7.9435998,2.045,-26.775,-11.504,1,109869,DH,20250115T125211100000
268,2204.187,46.5824232,7.9435653,2.231,-26.491,-11.459,1,109869,DH,20250115T125211200000
269,2203.734,46.5824128,7.9435309,2.458,-26.368,-11.264,1,109869,DH,20250115T125211300000
270,2203.176,46.5824024,7.9434965,2.761,-26.351,-11.073,1,109869,DH,20250115T125211400000
271,2202.346,46.5823906,7.9434623,3.294,-26.166,-11.635,1,109869,DH,20250115T125211500000
272,2201.496,46.5823788,7.9434285,3.799,-25.907,-11.905,1,109869,DH,20250115T125211600000
273,2200.594,46.5823667,7.943395,4.307,-25.698,-12.293,1,109869,DH,20250115T125211700000
274,2199.631,46.5823545,7.9433619,4.836,-25.339,-12.481,1,109869,DH,20250115T125211800000
275,2198.614,46.5823426,7.9433287,5.373,-25.325,-12.357,1,109869,DH,20250115T125211900000
276,2197.651,46.5823301,7.9432953,5.8,-25.477,-12.949,1,109869,DH,20250115T125212000000
277,2196.801,46.5823165,7.9432627,6.064,-25.028,-14.161,1,109869,DH,20250115T125212100000
278,2195.908,46.5823027,7.9432306,6.353,-24.69,-14.753,1,109869,DH,20250115T125212200000
